distance,status,duration,fuel_consumed,percentage,remainingFuel,datetime
80,3,785,0.0,75,672.0,2025-03-21 03:28:01.814179+00:00
97,3,804,16.0,73,655.0,2025-03-21 03:28:21.860192+00:00
245,3,825,148.0,56,507.0,2025-03-21 03:28:41.186328+00:00
162,3,844,0.0,66,590.0,2025-03-21 03:29:00.665733+00:00
187,3,863,25.0,63,565.0,2025-03-21 03:29:20.099463+00:00
188,3,883,0.0,63,564.0,2025-03-21 03:29:38.863565+00:00
188,3,902,0.0,63,564.0,2025-03-21 03:29:58.194320+00:00
166,3,921,0.0,65,586.0,2025-03-21 03:30:21.608337+00:00
165,3,944,0.0,65,587.0,2025-03-21 03:30:41.098516+00:00
166,3,964,1.0,65,586.0,2025-03-21 03:31:00.565642+00:00
165,3,983,0.0,65,587.0,2025-03-21 03:31:19.680956+00:00
166,3,1002,0.0,65,586.0,2025-03-21 03:31:38.452819+00:00
143,3,1021,0.0,68,609.0,2025-03-21 03:31:57.853356+00:00
143,3,1040,0.0,68,609.0,2025-03-21 03:32:17.164641+00:00
126,3,1060,0.0,70,626.0,2025-03-21 03:32:37.259692+00:00
158,3,1080,32.0,66,594.0,2025-03-21 03:32:57.920824+00:00
253,3,1101,94.0,55,499.0,2025-03-21 03:33:18.263929+00:00
206,3,1121,0.0,61,546.0,2025-03-21 03:33:37.646718+00:00
188,3,1140,0.0,63,564.0,2025-03-21 03:33:57.492757+00:00
189,3,1160,1.0,63,563.0,2025-03-21 03:34:16.923523+00:00
149,3,1179,0.0,67,603.0,2025-03-21 03:34:36.750342+00:00
153,3,1199,4.0,67,599.0,2025-03-21 03:34:56.445472+00:00
181,3,1219,28.0,63,571.0,2025-03-21 03:35:15.740221+00:00
164,3,1238,0.0,65,588.0,2025-03-21 03:35:36.397494+00:00
191,3,1259,26.0,62,561.0,2025-03-21 03:35:55.842871+00:00
192,3,1279,1.0,62,560.0,2025-03-21 03:36:15.567022+00:00
228,3,1298,35.0,58,524.0,2025-03-21 03:36:34.947490+00:00
228,3,1318,0.0,58,524.0,2025-03-21 03:36:54.680147+00:00
193,3,1337,0.0,62,559.0,2025-03-21 03:37:13.946291+00:00
223,3,1357,30.0,59,529.0,2025-03-21 03:37:32.545749+00:00
223,3,1375,0.0,59,529.0,2025-03-21 03:37:53.223916+00:00
223,3,1396,0.0,59,529.0,2025-03-21 03:38:12.451353+00:00
230,3,1415,6.0,58,522.0,2025-03-21 03:38:31.777898+00:00
172,3,1434,0.0,65,580.0,2025-03-21 03:38:50.824317+00:00
256,3,1453,84.0,55,496.0,2025-03-21 03:39:09.951610+00:00
238,3,1473,0.0,57,514.0,2025-03-21 03:39:28.993117+00:00
24,3,1491,0.0,81,728.0,2025-03-21 03:39:47.703862+00:00
39,3,1510,14.0,79,713.0,2025-03-21 03:40:07.306579+00:00
51,3,1530,12.0,78,701.0,2025-03-21 03:40:26.708841+00:00
53,3,1549,1.0,78,699.0,2025-03-21 03:40:45.867372+00:00
51,3,1568,0.0,78,701.0,2025-03-21 03:41:04.788335+00:00
75,3,1587,24.0,75,677.0,2025-03-21 03:41:23.656811+00:00
39,3,1,0.0,79,713.0,2025-03-21 03:47:46.372693+00:00
39,3,19,0.0,79,713.0,2025-03-21 03:48:03.855269+00:00
39,3,36,0.0,79,713.0,2025-03-21 03:48:21.710589+00:00
39,3,54,0.0,79,713.0,2025-03-21 03:48:39.368010+00:00
39,3,1,0.0,79,713.0,2025-03-21 04:12:11.214572+00:00
0,3,185,0.0,84,753.0,2025-03-21 04:15:15.295662+00:00
39,3,369,39.0,79,713.0,2025-03-21 04:18:19.178325+00:00
216,3,553,176.0,60,536.0,2025-03-21 04:21:23.747881+00:00
205,3,737,0.0,61,547.0,2025-03-21 04:24:34.556059+00:00
205,3,928,0.0,61,547.0,2025-03-21 04:27:39.360364+00:00
205,3,1113,0.0,61,547.0,2025-03-21 04:30:44.480638+00:00
205,3,1298,0.0,61,547.0,2025-03-21 04:33:48.629921+00:00
205,3,1482,0.0,61,547.0,2025-03-21 04:36:53.546911+00:00
205,3,1667,0.0,61,547.0,2025-03-21 04:39:58.560294+00:00
205,3,1852,0.0,61,547.0,2025-03-21 04:43:02.999398+00:00
205,3,2994,0.0,61,547.0,2025-03-21 05:02:05.086742+00:00
205,3,3572,0.0,61,547.0,2025-03-21 05:11:42.420579+00:00
205,3,3756,0.0,61,547.0,2025-03-21 05:14:53.483064+00:00
205,3,4252,0.0,61,547.0,2025-03-21 05:23:02.975562+00:00
205,3,4436,0.0,61,547.0,2025-03-21 05:26:08.400773+00:00
206,3,4622,0.0,61,546.0,2025-03-21 05:29:13.269291+00:00
206,3,4807,0.0,61,546.0,2025-03-21 05:32:18.331315+00:00
206,3,4992,0.0,61,546.0,2025-03-21 05:35:22.239140+00:00
206,3,5176,0.0,61,546.0,2025-03-21 05:38:26.532213+00:00
206,3,5360,0.0,61,546.0,2025-03-21 05:41:30.466770+00:00
206,3,5544,0.0,61,546.0,2025-03-21 05:44:34.946277+00:00
206,3,5728,0.0,61,546.0,2025-03-21 05:47:39.967311+00:00
206,3,5913,0.0,61,546.0,2025-03-21 05:50:44.794018+00:00
206,3,6098,0.0,61,546.0,2025-03-21 05:53:48.738346+00:00
206,3,6282,0.0,61,546.0,2025-03-21 05:56:52.771260+00:00
206,3,6466,0.0,61,546.0,2025-03-21 05:59:58.888596+00:00
206,3,6652,0.0,61,546.0,2025-03-21 06:03:03.206387+00:00
206,3,6837,0.0,61,546.0,2025-03-21 06:06:07.383432+00:00
206,3,7021,0.0,61,546.0,2025-03-21 06:09:11.421790+00:00
206,3,7205,0.0,61,546.0,2025-03-21 06:12:15.983023+00:00
206,3,7389,0.0,61,546.0,2025-03-21 06:15:20.430782+00:00
206,3,7574,0.0,61,546.0,2025-03-21 06:18:24.356098+00:00
206,3,7758,0.0,61,546.0,2025-03-21 06:21:29.066406+00:00
206,3,7943,0.0,61,546.0,2025-03-21 06:24:33.209118+00:00
206,3,8127,0.0,61,546.0,2025-03-21 06:27:37.273202+00:00
206,3,8311,0.0,61,546.0,2025-03-21 06:31:03.381602+00:00
206,3,9399,0.0,61,546.0,2025-03-21 06:48:56.330797+00:00
206,3,11146,0.0,61,546.0,2025-03-21 07:18:09.671394+00:00
206,3,11343,0.0,61,546.0,2025-03-21 07:21:14.704071+00:00
206,3,11528,0.0,61,546.0,2025-03-21 07:24:19.394041+00:00
206,3,11713,0.0,61,546.0,2025-03-21 07:27:23.623325+00:00
206,3,11897,0.0,61,546.0,2025-03-21 07:30:27.881611+00:00
206,3,12081,0.0,61,546.0,2025-03-21 07:33:32.640095+00:00
206,3,12266,0.0,61,546.0,2025-03-21 07:36:37.141368+00:00
206,3,12451,0.0,61,546.0,2025-03-21 07:39:41.285015+00:00
206,3,12635,0.0,61,546.0,2025-03-21 07:42:45.322182+00:00
206,3,12819,0.0,61,546.0,2025-03-21 07:45:49.887608+00:00
206,3,14548,0.0,61,546.0,2025-03-21 08:14:39.412093+00:00
206,3,14733,0.0,61,546.0,2025-03-21 08:17:43.380461+00:00
207,3,14917,0.0,61,545.0,2025-03-21 08:20:47.308958+00:00
207,3,15101,0.0,61,545.0,2025-03-21 08:23:52.293929+00:00
207,3,15286,0.0,61,545.0,2025-03-21 08:26:58.297036+00:00
207,3,15472,0.0,61,545.0,2025-03-21 08:30:02.384040+00:00
207,3,15656,0.0,61,545.0,2025-03-21 08:33:06.213341+00:00
207,3,15840,0.0,61,545.0,2025-03-21 08:36:10.571985+00:00
207,3,16024,0.0,61,545.0,2025-03-21 08:39:14.574930+00:00
207,3,16208,0.0,61,545.0,2025-03-21 08:42:19.269130+00:00
207,3,16393,0.0,61,545.0,2025-03-21 08:45:23.487853+00:00
207,3,16577,0.0,61,545.0,2025-03-21 08:48:28.199130+00:00
207,3,16762,0.0,61,545.0,2025-03-21 08:51:32.154023+00:00
207,3,16946,0.0,61,545.0,2025-03-21 08:54:36.174023+00:00
207,3,17130,0.0,61,545.0,2025-03-21 08:57:40.436061+00:00
207,3,17314,0.0,61,545.0,2025-03-21 09:00:46.235277+00:00
207,3,17500,0.0,61,545.0,2025-03-21 09:03:50.868850+00:00
207,3,17684,0.0,61,545.0,2025-03-21 09:06:55.352256+00:00
207,3,17869,0.0,61,545.0,2025-03-21 09:09:59.757494+00:00
207,3,18053,0.0,61,545.0,2025-03-21 09:13:03.671598+00:00
208,3,18237,0.0,61,544.0,2025-03-21 09:16:08.367455+00:00
208,3,18422,0.0,61,544.0,2025-03-21 09:19:13.122151+00:00
208,3,18606,0.0,60,544.0,2025-03-21 09:22:17.701135+00:00
208,3,18791,0.0,60,544.0,2025-03-21 09:25:22.508208+00:00
208,3,18976,0.0,60,544.0,2025-03-21 09:28:26.895427+00:00
208,3,19160,0.0,60,544.0,2025-03-21 09:31:31.548062+00:00
208,3,19345,0.0,60,544.0,2025-03-21 09:34:36.994107+00:00
208,3,19530,0.0,60,544.0,2025-03-21 09:37:41.148599+00:00
208,3,19715,0.0,60,544.0,2025-03-21 09:40:45.169727+00:00
208,3,19899,0.0,60,544.0,2025-03-21 09:43:49.987902+00:00
208,3,20083,0.0,60,544.0,2025-03-21 09:46:53.921917+00:00
208,3,20267,0.0,60,544.0,2025-03-21 09:49:58.919673+00:00
208,3,20452,0.0,60,544.0,2025-03-21 09:53:03.919594+00:00
208,3,22793,0.0,60,544.0,2025-03-21 10:32:06.884076+00:00
208,3,22980,0.0,60,544.0,2025-03-21 10:35:11.243676+00:00
209,3,23165,0.0,60,543.0,2025-03-21 10:38:15.258911+00:00
209,3,23349,0.0,60,543.0,2025-03-21 10:41:19.680109+00:00
209,3,23533,0.0,60,543.0,2025-03-21 10:44:24.265910+00:00
209,3,23718,0.0,60,543.0,2025-03-21 10:47:28.702559+00:00
209,3,23902,0.0,60,543.0,2025-03-21 10:50:33.762514+00:00
209,3,24087,0.0,60,543.0,2025-03-21 10:53:37.747645+00:00
209,3,24271,0.0,60,543.0,2025-03-21 10:56:42.005163+00:00
209,3,24455,0.0,60,543.0,2025-03-21 10:59:46.689906+00:00
209,3,24640,0.0,60,543.0,2025-03-21 11:02:52.685095+00:00
209,3,24826,0.0,60,543.0,2025-03-21 11:05:56.993544+00:00
209,3,25010,0.0,60,543.0,2025-03-21 11:09:01.205802+00:00
209,3,25195,0.0,60,543.0,2025-03-21 11:12:09.962206+00:00
209,3,25383,0.0,60,543.0,2025-03-21 11:15:14.098496+00:00
209,3,25567,0.0,60,543.0,2025-03-21 11:18:18.792456+00:00
209,3,25752,0.0,60,543.0,2025-03-21 11:21:22.845021+00:00
209,3,25936,0.0,60,543.0,2025-03-21 11:24:27.365568+00:00
209,3,26121,0.0,60,543.0,2025-03-21 11:27:31.464094+00:00
209,3,26305,0.0,60,543.0,2025-03-21 11:30:35.497193+00:00
209,3,26489,0.0,60,543.0,2025-03-21 11:33:40.104758+00:00
209,3,26673,0.0,60,543.0,2025-03-21 11:36:44.390170+00:00
209,3,26858,0.0,60,543.0,2025-03-21 11:39:48.645671+00:00
209,3,27042,0.0,60,543.0,2025-03-21 11:42:53.177430+00:00
209,3,27226,0.0,60,543.0,2025-03-21 11:45:57.231300+00:00
209,3,27412,0.0,60,543.0,2025-03-21 11:49:02.531018+00:00
209,3,27596,0.0,60,543.0,2025-03-21 11:52:10.824788+00:00
209,3,27784,0.0,60,543.0,2025-03-21 11:55:14.692196+00:00
209,3,27968,0.0,60,543.0,2025-03-21 11:58:19.963752+00:00
209,3,28153,0.0,60,543.0,2025-03-21 12:01:24.203703+00:00
209,3,28338,0.0,60,543.0,2025-03-21 12:04:28.817514+00:00
209,3,28524,0.0,60,543.0,2025-03-21 12:07:34.562903+00:00
209,3,28708,0.0,60,543.0,2025-03-21 12:10:38.805881+00:00
209,3,28892,0.0,60,543.0,2025-03-21 12:13:45.308620+00:00
209,3,29079,0.0,60,543.0,2025-03-21 12:16:49.555546+00:00
209,3,29263,0.0,60,543.0,2025-03-21 12:19:54.033046+00:00
209,3,29447,0.0,60,543.0,2025-03-21 12:22:58.333177+00:00
209,3,29817,0.0,60,543.0,2025-03-21 12:29:07.882337+00:00
209,3,30001,0.0,60,543.0,2025-03-21 12:32:12.002312+00:00
209,3,30185,0.0,60,543.0,2025-03-21 12:35:16.289349+00:00
209,3,30370,0.0,60,543.0,2025-03-21 12:38:23.506857+00:00
209,3,30557,0.0,60,543.0,2025-03-21 12:41:27.956025+00:00
209,3,30741,0.0,60,543.0,2025-03-21 12:44:32.493487+00:00
209,3,30927,0.0,60,543.0,2025-03-21 12:47:38.193026+00:00
209,3,31113,0.0,60,543.0,2025-03-21 12:50:45.372695+00:00
209,3,31299,0.0,60,543.0,2025-03-21 12:53:50.255461+00:00
209,3,34250,0.0,60,543.0,2025-03-21 13:43:00.902332+00:00
209,3,34434,0.0,60,543.0,2025-03-21 13:46:05.067313+00:00
209,3,34618,0.0,60,543.0,2025-03-21 13:49:09.253986+00:00
209,3,34803,0.0,60,543.0,2025-03-21 13:52:13.210741+00:00
209,3,34986,0.0,60,543.0,2025-03-21 13:55:18.389070+00:00
209,3,35172,0.0,60,543.0,2025-03-21 13:58:22.227063+00:00
209,3,35356,0.0,60,543.0,2025-03-21 14:01:26.181525+00:00
209,3,35539,0.0,60,543.0,2025-03-21 14:04:30.497409+00:00
209,3,35724,0.0,60,543.0,2025-03-21 14:07:35.092772+00:00
209,3,35908,0.0,60,543.0,2025-03-21 14:10:41.437187+00:00
209,3,36095,0.0,60,543.0,2025-03-21 14:13:45.896701+00:00
209,3,37236,0.0,60,543.0,2025-03-21 14:32:47.417584+00:00
209,3,37421,0.0,60,543.0,2025-03-21 14:35:52.255648+00:00
209,3,37605,0.0,60,543.0,2025-03-21 14:38:56.820589+00:00
209,3,37790,0.0,60,543.0,2025-03-21 14:42:00.919156+00:00
209,3,37974,0.0,60,543.0,2025-03-21 14:45:05.845747+00:00
209,3,38159,0.0,60,543.0,2025-03-21 14:48:10.536514+00:00
209,3,38344,0.0,60,543.0,2025-03-21 14:51:15.046996+00:00
209,3,38528,0.0,60,543.0,2025-03-21 14:54:20.256674+00:00
209,3,38714,0.0,60,543.0,2025-03-21 14:57:24.416045+00:00
209,3,38898,0.0,60,543.0,2025-03-21 15:00:28.848668+00:00
209,3,39082,0.0,60,543.0,2025-03-21 15:03:32.859766+00:00
209,3,39266,0.0,60,543.0,2025-03-21 15:06:36.826258+00:00
209,3,39450,0.0,60,543.0,2025-03-21 15:09:41.433069+00:00
209,3,39635,0.0,60,543.0,2025-03-21 15:12:45.438259+00:00
209,3,39819,0.0,60,543.0,2025-03-21 15:15:49.281594+00:00
209,3,40003,0.0,60,543.0,2025-03-21 15:18:54.112967+00:00
209,3,40187,0.0,60,543.0,2025-03-21 15:21:59.269540+00:00
209,3,40373,0.0,60,543.0,2025-03-21 15:25:03.561563+00:00
209,3,40557,0.0,60,543.0,2025-03-21 15:28:07.625351+00:00
209,3,40741,0.0,60,543.0,2025-03-21 15:31:11.427063+00:00
209,3,40925,0.0,60,543.0,2025-03-21 15:34:16.201294+00:00
209,3,41109,0.0,60,543.0,2025-03-21 15:37:20.820899+00:00
209,3,41294,0.0,60,543.0,2025-03-21 15:40:24.983383+00:00
209,3,41478,0.0,60,543.0,2025-03-21 15:43:29.154725+00:00
209,3,41662,0.0,60,543.0,2025-03-21 15:46:34.838575+00:00
209,3,41848,0.0,60,543.0,2025-03-21 15:49:39.217066+00:00
209,3,42032,0.0,60,543.0,2025-03-21 15:52:45.027797+00:00
209,3,42218,0.0,60,543.0,2025-03-21 15:55:49.085130+00:00
209,3,42402,0.0,60,543.0,2025-03-21 15:58:53.357787+00:00
210,3,42587,0.0,60,542.0,2025-03-21 16:01:57.077440+00:00
210,3,42770,0.0,60,542.0,2025-03-21 16:05:00.882650+00:00
210,3,42954,0.0,60,542.0,2025-03-21 16:08:05.029204+00:00
210,3,43138,0.0,60,542.0,2025-03-21 16:11:08.989909+00:00
210,3,43322,0.0,60,542.0,2025-03-21 16:14:13.206929+00:00
210,3,43506,0.0,60,542.0,2025-03-21 16:17:17.158102+00:00
210,3,43690,0.0,60,542.0,2025-03-21 16:20:21.054628+00:00
210,3,43874,0.0,60,542.0,2025-03-21 16:23:25.052204+00:00
210,3,44058,0.0,60,542.0,2025-03-21 16:26:29.784445+00:00
210,3,44243,0.0,60,542.0,2025-03-21 16:29:34.889142+00:00
210,3,44428,0.0,60,542.0,2025-03-21 16:32:38.620709+00:00
210,3,44612,0.0,60,542.0,2025-03-21 16:35:42.427333+00:00
210,3,44796,0.0,60,542.0,2025-03-21 16:38:46.045150+00:00
210,3,44979,0.0,60,542.0,2025-03-21 16:41:50.257882+00:00
210,3,45163,0.0,60,542.0,2025-03-21 16:44:55.271734+00:00
210,3,45348,0.0,60,542.0,2025-03-21 16:47:58.970282+00:00
210,3,45532,0.0,60,542.0,2025-03-21 16:51:03.014745+00:00
210,3,45716,0.0,60,542.0,2025-03-21 16:54:07.858618+00:00
210,3,45901,0.0,60,542.0,2025-03-21 16:57:11.683186+00:00
210,3,46085,0.0,60,542.0,2025-03-21 17:00:16.424889+00:00
210,3,46270,0.0,60,542.0,2025-03-21 17:03:21.231322+00:00
210,3,46454,0.0,60,542.0,2025-03-21 17:06:25.446844+00:00
210,3,46639,0.0,60,542.0,2025-03-21 17:09:29.763912+00:00
210,3,46823,0.0,60,542.0,2025-03-21 17:12:33.780399+00:00
208,3,1,0.0,61,544.0,2025-03-22 01:34:02.941578+00:00
208,3,192,0.0,61,544.0,2025-03-22 01:37:07.478358+00:00
208,3,377,0.0,61,544.0,2025-03-22 01:40:13.909562+00:00
208,3,563,0.0,61,544.0,2025-03-22 01:43:18.276674+00:00
207,3,748,0.0,61,545.0,2025-03-22 01:46:22.499159+00:00
208,3,932,0.0,61,544.0,2025-03-22 01:49:26.564005+00:00
207,3,1116,0.0,61,545.0,2025-03-22 01:52:31.657309+00:00
207,3,1301,0.0,61,545.0,2025-03-22 01:55:37.384354+00:00
207,3,1487,0.0,61,545.0,2025-03-22 01:58:41.499486+00:00
207,3,1671,0.0,61,545.0,2025-03-22 02:01:45.933090+00:00
207,3,1855,0.0,61,545.0,2025-03-22 02:04:49.916223+00:00
207,3,2039,0.0,61,545.0,2025-03-22 02:07:53.833128+00:00
207,3,2223,0.0,61,545.0,2025-03-22 02:10:58.458387+00:00
207,3,2408,0.0,61,545.0,2025-03-22 02:14:02.882352+00:00
207,3,2592,0.0,61,545.0,2025-03-22 02:17:07.138994+00:00
207,3,2776,0.0,61,545.0,2025-03-22 02:20:10.984670+00:00
207,3,2960,0.0,61,545.0,2025-03-22 02:23:15.469467+00:00
207,3,3145,0.0,61,545.0,2025-03-22 02:26:19.209083+00:00
207,3,3328,0.0,61,545.0,2025-03-22 02:29:24.195618+00:00
207,3,3513,0.0,61,545.0,2025-03-22 02:32:28.349031+00:00
207,3,3698,0.0,61,545.0,2025-03-22 02:35:32.238841+00:00
207,3,3881,0.0,61,545.0,2025-03-22 02:38:37.058295+00:00
207,3,4066,0.0,61,545.0,2025-03-22 02:41:40.913494+00:00
207,3,4250,0.0,61,545.0,2025-03-22 02:44:44.750161+00:00
207,3,4434,0.0,61,545.0,2025-03-22 02:47:48.933487+00:00
206,3,4618,0.0,61,546.0,2025-03-22 02:50:53.827115+00:00
206,3,4803,0.0,61,546.0,2025-03-22 02:53:58.705804+00:00
206,3,4988,0.0,61,546.0,2025-03-22 02:57:03.080347+00:00
206,3,5172,0.0,61,546.0,2025-03-22 03:00:07.848847+00:00
206,3,5357,0.0,61,546.0,2025-03-22 03:03:11.935303+00:00
206,3,5541,0.0,61,546.0,2025-03-22 03:06:18.861774+00:00
206,3,5729,0.0,61,546.0,2025-03-22 03:09:24.479204+00:00
206,3,5914,0.0,61,546.0,2025-03-22 03:12:29.548920+00:00
206,3,6099,0.0,61,546.0,2025-03-22 03:15:33.904517+00:00
206,3,6283,0.0,61,546.0,2025-03-22 03:18:38.227915+00:00
206,3,6468,0.0,61,546.0,2025-03-22 03:21:43.606938+00:00
206,3,6653,0.0,61,546.0,2025-03-22 03:24:49.156014+00:00
206,3,6838,0.0,61,546.0,2025-03-22 03:27:54.037123+00:00
205,3,7023,0.0,61,547.0,2025-03-22 03:30:58.395823+00:00
205,3,7208,0.0,61,547.0,2025-03-22 03:34:02.322386+00:00
205,3,7392,0.0,61,547.0,2025-03-22 03:37:06.899920+00:00
205,3,7576,0.0,61,547.0,2025-03-22 03:40:12.743929+00:00
205,3,7762,0.0,61,547.0,2025-03-22 03:43:16.987411+00:00
205,3,7946,0.0,61,547.0,2025-03-22 03:46:22.748831+00:00
205,3,8132,0.0,61,547.0,2025-03-22 03:49:27.085435+00:00
205,3,8316,0.0,61,547.0,2025-03-22 03:52:31.917564+00:00
205,3,8501,0.0,61,547.0,2025-03-22 03:55:36.126129+00:00
205,3,8685,0.0,61,547.0,2025-03-22 03:58:40.562816+00:00
205,3,8870,0.0,61,547.0,2025-03-22 04:01:46.392486+00:00
205,3,9056,0.0,61,547.0,2025-03-22 04:04:50.355748+00:00
205,3,9240,0.0,61,547.0,2025-03-22 04:07:54.366331+00:00
205,3,9424,0.0,61,547.0,2025-03-22 04:10:58.498784+00:00
205,3,9608,0.0,61,547.0,2025-03-22 04:14:03.486194+00:00
204,3,9793,0.0,61,548.0,2025-03-22 04:17:07.844366+00:00
204,3,9977,0.0,61,548.0,2025-03-22 04:20:12.032071+00:00
204,3,10161,0.0,61,548.0,2025-03-22 04:23:16.749099+00:00
204,3,10346,0.0,61,548.0,2025-03-22 04:26:20.861291+00:00
204,3,10530,0.0,61,548.0,2025-03-22 04:29:24.820897+00:00
215,3,10714,10.0,60,537.0,2025-03-22 04:32:29.033080+00:00
204,3,10898,0.0,61,548.0,2025-03-22 04:35:34.419472+00:00
204,3,11084,0.0,61,548.0,2025-03-22 04:38:38.311381+00:00
204,3,11268,0.0,61,548.0,2025-03-22 04:41:43.629401+00:00
204,3,11453,0.0,61,548.0,2025-03-22 04:44:47.998474+00:00
204,3,11637,0.0,61,548.0,2025-03-22 04:47:51.923163+00:00
204,3,11821,0.0,61,548.0,2025-03-22 04:50:56.256739+00:00
204,3,12006,0.0,61,548.0,2025-03-22 04:54:00.061051+00:00
205,3,12189,0.0,61,547.0,2025-03-22 04:57:04.108646+00:00
205,3,12373,0.0,61,547.0,2025-03-22 05:00:07.874355+00:00
204,3,12557,0.0,61,548.0,2025-03-22 05:03:11.698278+00:00
205,3,12741,0.0,61,547.0,2025-03-22 05:06:16.627323+00:00
204,3,12926,0.0,61,548.0,2025-03-22 05:09:20.715853+00:00
204,3,13110,0.0,61,548.0,2025-03-22 05:12:24.671911+00:00
204,3,13294,0.0,61,548.0,2025-03-22 05:15:29.230010+00:00
204,3,13478,0.0,61,548.0,2025-03-22 05:18:33.817900+00:00
205,3,13663,0.0,61,547.0,2025-03-22 05:21:38.230208+00:00
205,3,13847,0.0,61,547.0,2025-03-22 05:24:41.947860+00:00
204,3,14031,0.0,61,548.0,2025-03-22 05:27:46.495736+00:00
204,3,14216,0.0,61,548.0,2025-03-22 05:30:50.754535+00:00
223,3,14400,18.0,59,529.0,2025-03-22 05:33:55.180989+00:00
204,3,14584,0.0,61,548.0,2025-03-22 05:37:00.110293+00:00
204,3,14769,0.0,61,548.0,2025-03-22 05:40:04.697787+00:00
204,3,14954,0.0,61,548.0,2025-03-22 05:43:08.694143+00:00
204,3,15138,0.0,61,548.0,2025-03-22 05:46:12.765065+00:00
204,3,15322,0.0,61,548.0,2025-03-22 05:49:16.813304+00:00
204,3,15506,0.0,61,548.0,2025-03-22 05:52:22.380706+00:00
204,3,15692,0.0,61,548.0,2025-03-22 05:55:26.048015+00:00
197,3,15875,0.0,62,555.0,2025-03-22 05:58:29.893260+00:00
204,3,16059,7.0,61,548.0,2025-03-22 06:01:33.792501+00:00
204,3,16243,0.0,61,548.0,2025-03-22 06:04:37.847122+00:00
204,3,16427,0.0,61,548.0,2025-03-22 06:07:43.155002+00:00
204,3,16612,0.0,61,548.0,2025-03-22 06:10:46.858937+00:00
204,3,16796,0.0,61,548.0,2025-03-22 06:13:50.681565+00:00
204,3,16980,0.0,61,548.0,2025-03-22 06:16:54.629398+00:00
204,3,17164,0.0,61,548.0,2025-03-22 06:20:01.543551+00:00
203,3,17353,0.0,61,549.0,2025-03-22 06:23:08.362444+00:00
203,3,17538,0.0,61,549.0,2025-03-22 06:26:12.383104+00:00
203,3,17722,0.0,61,549.0,2025-03-22 06:29:16.587370+00:00
203,3,17906,0.0,61,549.0,2025-03-22 06:32:21.197309+00:00
204,3,20779,0.0,61,548.0,2025-03-22 07:20:13.519317+00:00
204,3,20963,0.0,61,548.0,2025-03-22 07:23:17.991080+00:00
204,3,21147,0.0,61,548.0,2025-03-22 07:26:22.304458+00:00
204,3,21331,0.0,61,548.0,2025-03-22 07:29:26.323345+00:00
204,3,21516,0.0,61,548.0,2025-03-22 07:32:31.043530+00:00
204,3,21700,0.0,61,548.0,2025-03-22 07:35:35.325357+00:00
204,3,21884,0.0,61,548.0,2025-03-22 07:38:39.464951+00:00
203,3,22069,0.0,61,549.0,2025-03-22 07:41:44.555089+00:00
203,3,22254,0.0,61,549.0,2025-03-22 07:44:49.202924+00:00
203,3,22438,0.0,61,549.0,2025-03-22 07:47:53.884729+00:00
203,3,22623,0.0,61,549.0,2025-03-22 07:50:57.544311+00:00
203,3,22807,0.0,61,549.0,2025-03-22 07:54:01.471348+00:00
203,3,22991,0.0,61,549.0,2025-03-22 07:57:05.639793+00:00
203,3,23175,0.0,61,549.0,2025-03-22 08:00:10.365536+00:00
203,3,23360,0.0,61,549.0,2025-03-22 08:03:14.964456+00:00
203,3,23544,0.0,61,549.0,2025-03-22 08:06:20.685361+00:00
204,3,23730,0.0,61,548.0,2025-03-22 08:09:24.968147+00:00
204,3,23914,0.0,61,548.0,2025-03-22 08:12:28.907017+00:00
204,3,24098,0.0,61,548.0,2025-03-22 08:15:33.986948+00:00
205,3,25054,0.0,61,547.0,2025-03-22 08:31:28.472313+00:00
205,3,25238,0.0,61,547.0,2025-03-22 08:34:32.471786+00:00
205,3,25422,0.0,61,547.0,2025-03-22 08:37:36.470068+00:00
205,3,25606,0.0,61,547.0,2025-03-22 08:40:40.664507+00:00
205,3,25790,0.0,61,547.0,2025-03-22 08:43:44.928364+00:00
205,3,25974,0.0,61,547.0,2025-03-22 08:46:48.668313+00:00
205,3,26158,0.0,61,547.0,2025-03-22 08:49:52.786636+00:00
205,3,26342,0.0,61,547.0,2025-03-22 08:52:56.946586+00:00
206,3,26526,0.0,61,546.0,2025-03-22 08:56:01.025572+00:00
206,3,26710,0.0,61,546.0,2025-03-22 08:59:05.965487+00:00
206,3,26895,0.0,61,546.0,2025-03-22 09:02:11.714684+00:00
206,3,27081,0.0,61,546.0,2025-03-22 09:05:16.001269+00:00
206,3,27265,0.0,61,546.0,2025-03-22 09:08:19.920918+00:00
206,3,27449,0.0,61,546.0,2025-03-22 09:11:23.897856+00:00
206,3,27633,0.0,61,546.0,2025-03-22 09:14:28.879334+00:00
206,3,27818,0.0,61,546.0,2025-03-22 09:17:33.038488+00:00
206,3,28002,0.0,61,546.0,2025-03-22 09:20:36.917500+00:00
206,3,28186,0.0,61,546.0,2025-03-22 09:23:41.019040+00:00
206,3,28370,0.0,61,546.0,2025-03-22 09:26:45.055819+00:00
207,3,28554,0.0,61,545.0,2025-03-22 09:29:50.410969+00:00
207,3,28740,0.0,61,545.0,2025-03-22 09:32:54.107377+00:00
207,3,28923,0.0,61,545.0,2025-03-22 09:35:58.064423+00:00
207,3,29107,0.0,61,545.0,2025-03-22 09:39:02.102974+00:00
207,3,29291,0.0,61,545.0,2025-03-22 09:42:06.181113+00:00
